"","id","idU","idf"
"7654",7654,825,259
"7655",7655,896,766
"7656",7656,584,608
"7657",7657,471,476
"7658",7658,676,738
"7659",7659,239,436
"7660",7660,224,340
"7661",7661,945,118
"7662",7662,959,772
"7663",7663,365,445
"7664",7664,794,790
"7665",7665,203,350
"7666",7666,140,308
"7667",7667,753,917
"7668",7668,789,768
"7669",7669,475,300
"7670",7670,747,459
"7671",7671,652,775
"7672",7672,42,283
"7673",7673,6,280
"7674",7674,382,200
"7675",7675,729,84
"7676",7676,905,959
"7677",7677,166,575
"7678",7678,771,536
"7679",7679,265,446
"7680",7680,673,379
"7681",7681,147,874
"7682",7682,258,285
"7683",7683,311,395
"7684",7684,964,365
"7685",7685,7,978
"7686",7686,881,734
"7687",7687,161,339
"7688",7688,487,819
"7689",7689,483,371
"7690",7690,717,297
"7691",7691,582,147
"7692",7692,339,1
"7693",7693,50,796
"7694",7694,210,183
"7695",7695,604,721
"7696",7696,306,590
"7697",7697,221,784
"7698",7698,587,324
"7699",7699,266,806
"7700",7700,520,444
"7701",7701,820,974
"7702",7702,145,530
"7703",7703,314,101
"7704",7704,109,70
"7705",7705,190,408
"7706",7706,946,81
"7707",7707,319,333
"7708",7708,288,8
"7709",7709,233,17
"7710",7710,686,899
"7711",7711,469,595
"7712",7712,164,743
"7713",7713,944,801
"7714",7714,715,404
"7715",7715,536,372
"7716",7716,517,520
"7717",7717,374,217
"7718",7718,194,477
"7719",7719,699,400
"7720",7720,597,702
"7721",7721,808,116
"7722",7722,10,207
"7723",7723,572,35
"7724",7724,962,606
"7725",7725,900,216
"7726",7726,14,241
"7727",7727,507,3
"7728",7728,217,192
"7729",7729,416,578
"7730",7730,226,498
"7731",7731,537,776
"7732",7732,398,522
"7733",7733,135,938
"7734",7734,454,799
"7735",7735,157,751
"7736",7736,818,22
"7737",7737,700,48
"7738",7738,942,753
"7739",7739,923,85
"7740",7740,243,617
"7741",7741,740,178
"7742",7742,530,876
"7743",7743,367,574
"7744",7744,386,621
"7745",7745,743,166
"7746",7746,960,909
"7747",7747,144,112
"7748",7748,484,103
"7749",7749,877,219
"7750",7750,518,949
"7751",7751,781,789
"7752",7752,641,298
"7753",7753,459,478
"7754",7754,811,979
"7755",7755,702,208
"7756",7756,993,565
"7757",7757,27,982
"7758",7758,133,456
"7759",7759,579,618
"7760",7760,276,409
"7761",7761,168,809
"7762",7762,666,588
"7763",7763,904,678
"7764",7764,714,257
"7765",7765,277,29
"7766",7766,360,373
"7767",7767,15,355
"7768",7768,574,230
"7769",7769,81,197
"7770",7770,677,64
"7771",7771,60,571
"7772",7772,326,570
"7773",7773,448,755
"7774",7774,746,871
"7775",7775,919,286
"7776",7776,171,212
"7777",7777,9,117
"7778",7778,40,640
"7779",7779,710,735
"7780",7780,340,826
"7781",7781,441,457
"7782",7782,111,108
"7783",7783,615,5
"7784",7784,71,156
"7785",7785,334,284
"7786",7786,373,535
"7787",7787,996,189
"7788",7788,526,148
"7789",7789,342,49
"7790",7790,304,941
"7791",7791,192,113
"7792",7792,539,302
"7793",7793,390,612
"7794",7794,524,718
"7795",7795,821,603
"7796",7796,94,421
"7797",7797,842,45
"7798",7798,294,391
"7799",7799,669,993
"7800",7800,251,94
"7801",7801,122,843
"7802",7802,990,601
"7803",7803,52,897
"7804",7804,193,922
"7805",7805,104,79
"7806",7806,800,862
"7807",7807,935,587
"7808",7808,292,599
"7809",7809,973,13
"7810",7810,297,493
"7811",7811,497,140
"7812",7812,621,824
"7813",7813,529,625
"7814",7814,893,484
"7815",7815,198,944
"7816",7816,980,858
"7817",7817,618,521
"7818",7818,350,182
"7819",7819,694,948
"7820",7820,832,305
"7821",7821,351,191
"7822",7822,136,609
"7823",7823,769,415
"7824",7824,465,958
"7825",7825,162,149
"7826",7826,515,552
"7827",7827,20,175
"7828",7828,328,237
"7829",7829,908,92
"7830",7830,219,431
"7831",7831,425,164
"7832",7832,829,561
"7833",7833,478,684
"7834",7834,73,582
"7835",7835,834,56
"7836",7836,72,336
"7837",7837,649,866
"7838",7838,268,583
"7839",7839,206,88
"7840",7840,972,251
"7841",7841,644,853
"7842",7842,551,889
"7843",7843,46,797
"7844",7844,903,342
"7845",7845,656,497
"7846",7846,474,653
"7847",7847,565,356
"7848",7848,858,913
"7849",7849,25,322
"7850",7850,120,443
"7851",7851,279,468
"7852",7852,552,239
"7853",7853,290,14
"7854",7854,30,926
"7855",7855,345,338
"7856",7856,205,274
"7857",7857,19,120
"7858",7858,920,110
"7859",7859,177,559
"7860",7860,353,795
"7861",7861,651,895
"7862",7862,561,839
"7863",7863,678,804
"7864",7864,620,264
"7865",7865,395,655
"7866",7866,29,615
"7867",7867,629,473
"7868",7868,583,717
"7869",7869,809,347
"7870",7870,92,228
"7871",7871,925,141
"7872",7872,608,543
"7873",7873,324,27
"7874",7874,937,40
"7875",7875,65,403
"7876",7876,505,227
"7877",7877,924,138
"7878",7878,850,248
"7879",7879,778,518
"7880",7880,732,906
"7881",7881,571,879
"7882",7882,460,994
"7883",7883,661,185
"7884",7884,273,210
"7885",7885,958,962
"7886",7886,348,600
"7887",7887,810,704
"7888",7888,183,844
"7889",7889,1000,78
"7890",7890,313,729
"7891",7891,770,220
"7892",7892,598,51
"7893",7893,839,135
"7894",7894,434,417
"7895",7895,281,594
"7896",7896,31,114
"7897",7897,636,479
"7898",7898,369,151
"7899",7899,541,139
"7900",7900,690,954
"7901",7901,458,186
"7902",7902,876,687
"7903",7903,749,329
"7904",7904,142,437
"7905",7905,263,405
"7906",7906,260,368
"7907",7907,643,335
"7908",7908,601,311
"7909",7909,557,39
"7910",7910,249,293
"7911",7911,994,30
"7912",7912,127,983
"7913",7913,802,900
"7914",7914,806,654
"7915",7915,803,74
"7916",7916,554,981
"7917",7917,514,234
"7918",7918,871,651
"7919",7919,998,177
"7920",7920,216,915
"7921",7921,797,46
"7922",7922,178,243
"7923",7923,860,740
"7924",7924,816,354
"7925",7925,278,266
"7926",7926,569,711
"7927",7927,317,432
"7928",7928,767,672
"7929",7929,41,539
"7930",7930,378,592
"7931",7931,859,401
"7932",7932,611,971
"7933",7933,310,60
"7934",7934,879,440
"7935",7935,267,105
"7936",7936,974,713
"7937",7937,349,323
"7938",7938,863,890
"7939",7939,889,252
"7940",7940,870,133
"7941",7941,638,320
"7942",7942,926,586
"7943",7943,812,828
"7944",7944,707,884
"7945",7945,623,487
"7946",7946,899,180
"7947",7947,289,774
"7948",7948,873,36
"7949",7949,868,699
"7950",7950,397,568
"7951",7951,971,517
"7952",7952,521,887
"7953",7953,558,896
"7954",7954,667,863
"7955",7955,102,744
"7956",7956,406,26
"7957",7957,114,851
"7958",7958,590,341
"7959",7959,152,318
"7960",7960,1,771
"7961",7961,999,11
"7962",7962,403,598
"7963",7963,16,410
"7964",7964,298,847
"7965",7965,534,146
"7966",7966,330,482
"7967",7967,525,607
"7968",7968,609,316
"7969",7969,955,382
"7970",7970,404,418
"7971",7971,452,327
"7972",7972,285,337
"7973",7973,22,475
"7974",7974,336,348
"7975",7975,532,845
"7976",7976,167,632
"7977",7977,540,75
"7978",7978,607,725
"7979",7979,854,996
"7980",7980,24,903
"7981",7981,918,838
"7982",7982,544,453
"7983",7983,585,761
"7984",7984,928,155
"7985",7985,938,260
"7986",7986,33,808
"7987",7987,635,807
"7988",7988,169,21
"7989",7989,417,950
"7990",7990,126,242
"7991",7991,772,279
"7992",7992,156,669
"7993",7993,533,129
"7994",7994,791,649
"7995",7995,989,34
"7996",7996,215,912
"7997",7997,447,643
"7998",7998,443,510
"7999",7999,12,73
"8000",8000,884,396
"8001",8001,758,540
"8002",8002,274,269
"8003",8003,18,221
"8004",8004,69,315
"8005",8005,259,831
"8006",8006,763,793
"8007",8007,199,235
"8008",8008,933,420
"8009",8009,841,413
"8010",8010,368,585
"8011",8011,721,815
"8012",8012,814,708
"8013",8013,784,82
"8014",8014,17,512
"8015",8015,626,96
"8016",8016,594,836
"8017",8017,176,716
"8018",8018,154,240
"8019",8019,64,86
"8020",8020,941,435
"8021",8021,211,662
"8022",8022,371,159
"8023",8023,553,970
"8024",8024,495,427
"8025",8025,2,928
"8026",8026,535,644
"8027",8027,383,783
"8028",8028,66,387
"8029",8029,852,489
"8030",8030,951,72
"8031",8031,502,894
"8032",8032,774,908
"8033",8033,426,767
"8034",8034,720,597
"8035",8035,98,564
"8036",8036,256,288
"8037",8037,455,778
"8038",8038,886,682
"8039",8039,625,263
"8040",8040,184,407
"8041",8041,768,254
"8042",8042,3,973
"8043",8043,509,705
"8044",8044,709,37
"8045",8045,182,832
"8046",8046,393,823
"8047",8047,718,624
"8048",8048,208,763
"8049",8049,53,406
"8050",8050,418,244
"8051",8051,562,231
"8052",8052,733,125
"8053",8053,467,977
"8054",8054,799,499
"8055",8055,141,546
"8056",8056,679,16
"8057",8057,442,919
"8058",8058,255,762
"8059",8059,508,787
"8060",8060,332,126
"8061",8061,128,59
"8062",8062,915,213
"8063",8063,588,965
"8064",8064,372,83
"8065",8065,940,31
"8066",8066,817,7
"8067",8067,132,481
"8068",8068,422,746
"8069",8069,153,325
"8070",8070,89,764
"8071",8071,312,438
"8072",8072,84,179
"8073",8073,115,344
"8074",8074,560,936
"8075",8075,788,623
"8076",8076,158,331
"8077",8077,897,317
"8078",8078,376,533
"8079",8079,419,891
"8080",8080,187,701
"8081",8081,420,613
"8082",8082,665,769
"8083",8083,983,124
"8084",8084,305,800
"8085",8085,23,238
"8086",8086,531,511
"8087",8087,922,20
"8088",8088,688,458
"8089",8089,155,864
"8090",8090,461,364
"8091",8091,125,628
"8092",8092,75,97
"8093",8093,61,52
"8094",8094,602,531
"8095",8095,513,544
"8096",8096,843,737
"8097",8097,885,301
"8098",8098,687,754
"8099",8099,240,924
"8100",8100,117,604
"8101",8101,295,676
"8102",8102,476,90
"8103",8103,792,349
"8104",8104,499,28
"8105",8105,261,328
"8106",8106,722,658
"8107",8107,703,902
"8108",8108,600,976
"8109",8109,943,785
"8110",8110,848,664
"8111",8111,752,309
"8112",8112,481,273
"8113",8113,325,802
"8114",8114,575,636
"8115",8115,225,41
"8116",8116,485,931
"8117",8117,640,294
"8118",8118,997,369
"8119",8119,548,854
"8120",8120,151,506
"8121",8121,864,480
"8122",8122,691,910
"8123",8123,293,136
"8124",8124,108,454
"8125",8125,617,942
"8126",8126,898,312
"8127",8127,241,681
"8128",8128,264,346
"8129",8129,861,170
"8130",8130,307,773
"8131",8131,872,527
"8132",8132,119,953
"8133",8133,662,841
"8134",8134,385,519
"8135",8135,912,100
"8136",8136,738,455
"8137",8137,824,547
"8138",8138,728,357
"8139",8139,62,986
"8140",8140,110,428
"8141",8141,500,55
"8142",8142,779,907
"8143",8143,436,376
"8144",8144,231,550
"8145",8145,523,494
"8146",8146,787,732
"8147",8147,755,109
"8148",8148,363,756
"8149",8149,978,629
"8150",8150,473,745
"8151",8151,38,995
"8152",8152,985,152
"8153",8153,414,157
"8154",8154,895,394
"8155",8155,639,275
"8156",8156,396,872
"8157",8157,550,984
"8158",8158,634,486
"8159",8159,503,961
"8160",8160,742,921
"8161",8161,674,691
"8162",8162,186,253
"8163",8163,963,646
"8164",8164,45,334
"8165",8165,681,193
"8166",8166,913,880
"8167",8167,492,383
"8168",8168,711,464
"8169",8169,684,817
"8170",8170,180,987
"8171",8171,907,80
"8172",8172,504,388
"8173",8173,866,385
"8174",8174,402,529
"8175",8175,759,577
"8176",8176,43,538
"8177",8177,630,572
"8178",8178,391,810
"8179",8179,355,892
"8180",8180,642,904
"8181",8181,8,576
"8182",8182,220,374
"8183",8183,327,827
"8184",8184,914,359
"8185",8185,479,201
"8186",8186,566,358
"8187",8187,424,526
"8188",8188,352,964
"8189",8189,421,675
"8190",8190,437,67
"8191",8191,491,861
"8192",8192,522,232
"8193",8193,605,537
"8194",8194,706,835
"8195",8195,70,491
"8196",8196,401,723
"8197",8197,356,514
"8198",8198,845,434
"8199",8199,807,860
"8200",8200,195,229
"8201",8201,228,709
"8202",8202,321,918
"8203",8203,480,422
"8204",8204,819,106
"8205",8205,449,389
"8206",8206,969,685
"8207",8207,320,840
"8208",8208,704,204
"8209",8209,927,939
"8210",8210,77,465
"8211",8211,657,515
"8212",8212,150,262
"8213",8213,82,935
"8214",8214,78,573
"8215",8215,931,803
"8216",8216,358,352
"8217",8217,892,123
"8218",8218,163,102
"8219",8219,148,700
"8220",8220,995,367
"8221",8221,948,425
"8222",8222,218,679
"8223",8223,54,165
"8224",8224,632,196
"8225",8225,301,202
"8226",8226,831,680
"8227",8227,880,758
"8228",8228,650,430
"8229",8229,701,292
"8230",8230,719,461
"8231",8231,977,811
"8232",8232,181,960
"8233",8233,982,611
"8234",8234,838,326
"8235",8235,909,495
"8236",8236,322,433
"8237",8237,689,131
"8238",8238,106,450
"8239",8239,300,303
"8240",8240,592,483
"8241",8241,953,525
"8242",8242,246,2
"8243",8243,131,736
"8244",8244,335,760
"8245",8245,671,989
"8246",8246,823,885
"8247",8247,121,988
"8248",8248,244,299
"8249",8249,57,160
"8250",8250,232,966
"8251",8251,85,249
"8252",8252,175,168
"8253",8253,603,869
"8254",8254,58,584
"8255",8255,653,733
"8256",8256,410,707
"8257",8257,333,289
"8258",8258,695,447
"8259",8259,660,69
"8260",8260,93,759
"8261",8261,337,562
"8262",8262,236,250
"8263",8263,856,226
"8264",8264,986,634
"8265",8265,952,25
"8266",8266,238,837
"8267",8267,433,728
"8268",8268,947,630
"8269",8269,564,91
"8270",8270,412,93
"8271",8271,527,411
"8272",8272,435,812
"8273",8273,170,223
"8274",8274,757,377
"8275",8275,97,290
"8276",8276,49,439
"8277",8277,490,943
"8278",8278,462,332
"8279",8279,223,620
"8280",8280,405,703
"8281",8281,456,882
"8282",8282,415,449
"8283",8283,519,719
"8284",8284,793,660
"8285",8285,362,667
"8286",8286,675,265
"8287",8287,984,384
"8288",8288,200,99
"8289",8289,113,98
"8290",8290,213,233
"8291",8291,63,154
"8292",8292,212,969
"8293",8293,835,834
"8294",8294,501,563
"8295",8295,867,566
"8296",8296,303,673
"8297",8297,939,657
"8298",8298,444,724
"8299",8299,798,188
"8300",8300,837,44
"8301",8301,284,916
"8302",8302,731,504
"8303",8303,506,209
"8304",8304,409,448
"8305",8305,724,470
"8306",8306,139,788
"8307",8307,470,57
"8308",8308,489,786
"8309",8309,965,63
"8310",8310,429,794
"8311",8311,739,142
"8312",8312,727,43
"8313",8313,836,945
"8314",8314,957,321
"8315",8315,659,698
"8316",8316,568,314
"8317",8317,698,42
"8318",8318,736,545
"8319",8319,782,351
"8320",8320,185,534
"8321",8321,547,310
"8322",8322,637,777
"8323",8323,464,779
"8324",8324,357,203
"8325",8325,596,842
"8326",8326,685,398
"8327",8327,668,32
"8328",8328,399,24
"8329",8329,99,963
"8330",8330,83,750
"8331",8331,567,656
"8332",8332,555,677
"8333",8333,95,463
"8334",8334,207,816
"8335",8335,286,792
"8336",8336,822,870
"8337",8337,878,589
"8338",8338,35,429
"8339",8339,773,602
"8340",8340,844,706
"8341",8341,51,694
"8342",8342,230,956
"8343",8343,723,10
"8344",8344,272,693
"8345",8345,862,295
"8346",8346,954,688
"8347",8347,593,412
"8348",8348,737,689
"8349",8349,765,370
"8350",8350,451,642
"8351",8351,413,462
"8352",8352,329,256
"8353",8353,400,366
"8354",8354,790,270
"8355",8355,493,246
"8356",8356,453,380
"8357",8357,118,378
"8358",8358,827,957
"8359",8359,242,730
"8360",8360,855,330
"8361",8361,366,548
"8362",8362,315,975
"8363",8363,486,947
"8364",8364,556,174
"8365",8365,432,353
"8366",8366,682,849
"8367",8367,275,267
"8368",8368,79,296
"8369",8369,875,501
"8370",8370,744,4
"8371",8371,381,496
"8372",8372,146,821
"8373",8373,498,77
"8374",8374,234,281
"8375",8375,262,190
"8376",8376,354,245
"8377",8377,196,873
"8378",8378,283,791
"8379",8379,222,12
"8380",8380,760,62
"8381",8381,777,172
"8382",8382,563,781
"8383",8383,761,929
"8384",8384,511,829
"8385",8385,991,549
"8386",8386,80,622
"8387",8387,578,492
"8388",8388,450,53
"8389",8389,726,291
"8390",8390,346,554
"8391",8391,869,397
"8392",8392,865,363
"8393",8393,949,856
"8394",8394,445,637
"8395",8395,482,161
"8396",8396,189,749
"8397",8397,384,466
"8398",8398,693,731
"8399",8399,253,61
"8400",8400,254,898
"8401",8401,655,524
"8402",8402,645,616
"8403",8403,833,222
"8404",8404,477,211
"8405",8405,796,282
"8406",8406,961,886
"8407",8407,894,631
"8408",8408,932,683
"8409",8409,672,509
"8410",8410,323,474
"8411",8411,209,695
"8412",8412,129,392
"8413",8413,4,581
"8414",8414,269,95
"8415",8415,496,528
"8416",8416,888,555
"8417",8417,992,198
"8418",8418,512,307
"8419",8419,76,932
"8420",8420,612,287
"8421",8421,440,89
"8422",8422,370,224
"8423",8423,47,557
"8424",8424,359,6
"8425",8425,247,911
"8426",8426,408,54
"8427",8427,570,402
"8428",8428,705,901
"8429",8429,343,184
"8430",8430,906,50
"8431",8431,55,850
"8432",8432,586,143
"8433",8433,124,451
"8434",8434,341,469
"8435",8435,616,742
"8436",8436,90,278
"8437",8437,427,697
"8438",8438,344,848
"8439",8439,735,567
"8440",8440,576,33
"8441",8441,613,137
"8442",8442,713,130
"8443",8443,692,247
"8444",8444,712,633
"8445",8445,407,313
"8446",8446,28,934
"8447",8447,966,556
"8448",8448,606,472
"8449",8449,245,277
"8450",8450,599,187
"8451",8451,237,714
"8452",8452,159,605
"8453",8453,546,255
"8454",8454,851,144
"8455",8455,299,272
"8456",8456,364,306
"8457",8457,123,933
"8458",8458,143,923
"8459",8459,849,390
"8460",8460,751,627
"8461",8461,331,516
"8462",8462,88,452
"8463",8463,542,488
"8464",8464,988,818
"8465",8465,970,645
"8466",8466,165,467
"8467",8467,559,122
"8468",8468,463,393
"8469",8469,734,635
"8470",8470,138,176
"8471",8471,5,206
"8472",8472,48,162
"8473",8473,488,661
"8474",8474,936,914
"8475",8475,910,485
"8476",8476,107,748
"8477",8477,214,215
"8478",8478,708,158
"8479",8479,795,345
"8480",8480,438,542
"8481",8481,670,508
"8482",8482,830,780
"8483",8483,392,999
"8484",8484,257,822
"8485",8485,846,782
"8486",8486,172,980
"8487",8487,347,614
"8488",8488,270,670
"8489",8489,801,722
"8490",8490,780,720
"8491",8491,857,500
"8492",8492,589,128
"8493",8493,916,666
"8494",8494,890,671
"8495",8495,976,946
"8496",8496,11,596
"8497",8497,86,878
"8498",8498,580,955
"8499",8499,631,551
"8500",8500,883,859
"8501",8501,591,145
"8502",8502,103,71
"8503",8503,754,171
"8504",8504,917,868
"8505",8505,87,757
"8506",8506,545,523
"8507",8507,528,119
"8508",8508,174,442
"8509",8509,388,888
"8510",8510,74,360
"8511",8511,696,991
"8512",8512,105,47
"8513",8513,815,121
"8514",8514,338,674
"8515",8515,648,386
"8516",8516,280,560
"8517",8517,647,132
"8518",8518,622,798
"8519",8519,813,825
"8520",8520,828,343
"8521",8521,968,423
"8522",8522,130,686
"8523",8523,750,893
"8524",8524,664,205
"8525",8525,430,726
"8526",8526,472,985
"8527",8527,37,814
"8528",8528,902,195
"8529",8529,929,997
"8530",8530,619,76
"8531",8531,302,107
"8532",8532,68,532
"8533",8533,202,752
"8534",8534,716,930
"8535",8535,287,268
"8536",8536,100,271
"8537",8537,975,865
"8538",8538,577,87
"8539",8539,56,712
"8540",8540,756,905
"8541",8541,375,770
"8542",8542,680,214
"8543",8543,882,362
"8544",8544,36,505
"8545",8545,543,236
"8546",8546,13,967
"8547",8547,646,381
"8548",8548,96,830
"8549",8549,428,739
"8550",8550,67,877
"8551",8551,887,663
"8552",8552,786,665
"8553",8553,227,15
"8554",8554,891,659
"8555",8555,318,426
"8556",8556,39,937
"8557",8557,510,23
"8558",8558,921,925
"8559",8559,112,610
"8560",8560,466,58
"8561",8561,316,460
"8562",8562,59,569
"8563",8563,956,441
"8564",8564,179,173
"8565",8565,361,416
"8566",8566,377,225
"8567",8567,775,502
"8568",8568,26,276
"8569",8569,730,920
"8570",8570,191,972
"8571",8571,137,650
"8572",8572,981,471
"8573",8573,911,765
"8574",8574,134,18
"8575",8575,271,199
"8576",8576,633,813
"8577",8577,204,414
"8578",8578,950,65
"8579",8579,431,163
"8580",8580,826,883
"8581",8581,764,927
"8582",8582,32,104
"8583",8583,468,19
"8584",8584,628,375
"8585",8585,250,115
"8586",8586,423,846
"8587",8587,538,692
"8588",8588,197,952
"8589",8589,766,951
"8590",8590,725,169
"8591",8591,235,852
"8592",8592,663,741
"8593",8593,160,593
"8594",8594,309,579
"8595",8595,149,507
"8596",8596,116,805
"8597",8597,457,857
"8598",8598,785,558
"8599",8599,229,9
"8600",8600,745,639
"8601",8601,847,855
"8602",8602,173,319
"8603",8603,930,875
"8604",8604,446,820
"8605",8605,573,304
"8606",8606,494,194
"8607",8607,987,153
"8608",8608,44,111
"8609",8609,840,127
"8610",8610,610,619
"8611",8611,411,833
"8612",8612,282,258
"8613",8613,624,490
"8614",8614,91,668
"8615",8615,188,881
"8616",8616,853,68
"8617",8617,581,648
"8618",8618,783,261
"8619",8619,748,990
"8620",8620,394,940
"8621",8621,614,513
"8622",8622,21,218
"8623",8623,34,867
"8624",8624,252,150
"8625",8625,741,541
"8626",8626,874,424
"8627",8627,776,710
"8628",8628,439,992
"8629",8629,627,181
"8630",8630,379,399
"8631",8631,308,419
"8632",8632,901,715
"8633",8633,762,998
"8634",8634,697,690
"8635",8635,804,361
"8636",8636,934,638
"8637",8637,549,591
"8638",8638,967,727
"8639",8639,248,747
"8640",8640,654,66
"8641",8641,805,167
"8642",8642,516,503
"8643",8643,389,134
"8644",8644,387,580
"8645",8645,595,38
"8646",8646,683,696
"8647",8647,979,641
"8648",8648,296,553
"8649",8649,201,652
"8650",8650,658,626
"8651",8651,291,968
"8652",8652,101,647
"8653",8653,380,1000
"8654",8654,825,259
"8655",8655,896,766
"8656",8656,584,608
"8657",8657,471,476
"8658",8658,676,738
"8659",8659,239,436
"8660",8660,224,340
"8661",8661,945,118
"8662",8662,959,772
"8663",8663,365,445
"8664",8664,794,790
"8665",8665,203,350
"8666",8666,140,308
"8667",8667,753,917
"8668",8668,789,768
"8669",8669,475,300
"8670",8670,747,459
"8671",8671,652,775
"8672",8672,42,283
"8673",8673,6,280
"8674",8674,382,200
"8675",8675,729,84
"8676",8676,905,959
"8677",8677,166,575
"8678",8678,771,536
"8679",8679,265,446
"8680",8680,673,379
"8681",8681,147,874
"8682",8682,258,285
"8683",8683,311,395
"8684",8684,964,365
"8685",8685,7,978
"8686",8686,881,734
"8687",8687,161,339
"8688",8688,487,819
"8689",8689,483,371
"8690",8690,717,297
"8691",8691,582,147
"8692",8692,339,1
"8693",8693,50,796
"8694",8694,210,183
"8695",8695,604,721
"8696",8696,306,590
"8697",8697,221,784
"8698",8698,587,324
"8699",8699,266,806
"8700",8700,520,444
"8701",8701,820,974
"8702",8702,145,530
"8703",8703,314,101
"8704",8704,109,70
"8705",8705,190,408
"8706",8706,946,81
"8707",8707,319,333
"8708",8708,288,8
"8709",8709,233,17
"8710",8710,686,899
"8711",8711,469,595
"8712",8712,164,743
"8713",8713,944,801
"8714",8714,715,404
"8715",8715,536,372
"8716",8716,517,520
"8717",8717,374,217
"8718",8718,194,477
"8719",8719,699,400
"8720",8720,597,702
"8721",8721,808,116
"8722",8722,10,207
"8723",8723,572,35
"8724",8724,962,606
"8725",8725,900,216
"8726",8726,14,241
"8727",8727,507,3
"8728",8728,217,192
"8729",8729,416,578
"8730",8730,226,498
"8731",8731,537,776
"8732",8732,398,522
"8733",8733,135,938
"8734",8734,454,799
"8735",8735,157,751
"8736",8736,818,22
"8737",8737,700,48
"8738",8738,942,753
"8739",8739,923,85
"8740",8740,243,617
"8741",8741,740,178
"8742",8742,530,876
"8743",8743,367,574
"8744",8744,386,621
"8745",8745,743,166
"8746",8746,960,909
"8747",8747,144,112
"8748",8748,484,103
"8749",8749,877,219
"8750",8750,518,949
"8751",8751,781,789
"8752",8752,641,298
"8753",8753,459,478
"8754",8754,811,979
"8755",8755,702,208
"8756",8756,993,565
"8757",8757,27,982
"8758",8758,133,456
"8759",8759,579,618
"8760",8760,276,409
"8761",8761,168,809
"8762",8762,666,588
"8763",8763,904,678
"8764",8764,714,257
"8765",8765,277,29
"8766",8766,360,373
"8767",8767,15,355
"8768",8768,574,230
"8769",8769,81,197
"8770",8770,677,64
"8771",8771,60,571
"8772",8772,326,570
"8773",8773,448,755
"8774",8774,746,871
"8775",8775,919,286
"8776",8776,171,212
"8777",8777,9,117
"8778",8778,40,640
"8779",8779,710,735
"8780",8780,340,826
"8781",8781,441,457
"8782",8782,111,108
"8783",8783,615,5
"8784",8784,71,156
"8785",8785,334,284
"8786",8786,373,535
"8787",8787,996,189
"8788",8788,526,148
"8789",8789,342,49
"8790",8790,304,941
"8791",8791,192,113
"8792",8792,539,302
"8793",8793,390,612
"8794",8794,524,718
"8795",8795,821,603
"8796",8796,94,421
"8797",8797,842,45
"8798",8798,294,391
"8799",8799,669,993
"8800",8800,251,94
"8801",8801,122,843
"8802",8802,990,601
"8803",8803,52,897
"8804",8804,193,922
"8805",8805,104,79
"8806",8806,800,862
"8807",8807,935,587
"8808",8808,292,599
"8809",8809,973,13
"8810",8810,297,493
"8811",8811,497,140
"8812",8812,621,824
"8813",8813,529,625
"8814",8814,893,484
"8815",8815,198,944
"8816",8816,980,858
"8817",8817,618,521
"8818",8818,350,182
"8819",8819,694,948
"8820",8820,832,305
"8821",8821,351,191
"8822",8822,136,609
"8823",8823,769,415
"8824",8824,465,958
"8825",8825,162,149
"8826",8826,515,552
"8827",8827,20,175
"8828",8828,328,237
"8829",8829,908,92
"8830",8830,219,431
"8831",8831,425,164
"8832",8832,829,561
"8833",8833,478,684
"8834",8834,73,582
"8835",8835,834,56
"8836",8836,72,336
"8837",8837,649,866
"8838",8838,268,583
"8839",8839,206,88
"8840",8840,972,251
"8841",8841,644,853
"8842",8842,551,889
"8843",8843,46,797
"8844",8844,903,342
"8845",8845,656,497
"8846",8846,474,653
"8847",8847,565,356
"8848",8848,858,913
"8849",8849,25,322
"8850",8850,120,443
"8851",8851,279,468
"8852",8852,552,239
"8853",8853,290,14
"8854",8854,30,926
"8855",8855,345,338
"8856",8856,205,274
"8857",8857,19,120
"8858",8858,920,110
"8859",8859,177,559
"8860",8860,353,795
"8861",8861,651,895
"8862",8862,561,839
"8863",8863,678,804
"8864",8864,620,264
"8865",8865,395,655
"8866",8866,29,615
"8867",8867,629,473
"8868",8868,583,717
"8869",8869,809,347
"8870",8870,92,228
"8871",8871,925,141
"8872",8872,608,543
"8873",8873,324,27
"8874",8874,937,40
"8875",8875,65,403
"8876",8876,505,227
"8877",8877,924,138
"8878",8878,850,248
"8879",8879,778,518
"8880",8880,732,906
"8881",8881,571,879
"8882",8882,460,994
"8883",8883,661,185
"8884",8884,273,210
"8885",8885,958,962
"8886",8886,348,600
"8887",8887,810,704
"8888",8888,183,844
"8889",8889,1000,78
"8890",8890,313,729
"8891",8891,770,220
"8892",8892,598,51
"8893",8893,839,135
"8894",8894,434,417
"8895",8895,281,594
"8896",8896,31,114
"8897",8897,636,479
"8898",8898,369,151
"8899",8899,541,139
"8900",8900,690,954
"8901",8901,458,186
"8902",8902,876,687
"8903",8903,749,329
"8904",8904,142,437
"8905",8905,263,405
"8906",8906,260,368
"8907",8907,643,335
"8908",8908,601,311
"8909",8909,557,39
"8910",8910,249,293
"8911",8911,994,30
"8912",8912,127,983
"8913",8913,802,900
"8914",8914,806,654
"8915",8915,803,74
"8916",8916,554,981
"8917",8917,514,234
"8918",8918,871,651
"8919",8919,998,177
"8920",8920,216,915
"8921",8921,797,46
"8922",8922,178,243
"8923",8923,860,740
"8924",8924,816,354
